name,type,version,versionIndex,numOfClassesInPackage,linesOfCode,freqOfChanges,percCommitsClassChanged,changeHasOccurredMetric,percCommitsPackChanged,totalAmountOfChanges
org/apache/ivy/osgi/p2/P2ArtifactParser.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/osgi/p2/P2CompositeParser.java,class,unversioned,1,0,54,0,0,0,0,0
org/apache/ivy/core/module/id/ArtifactRevisionId.java,class,unversioned,1,0,58,0,0,0,0,0
org/apache/ivy/core/search/OrganisationEntry.java,class,unversioned,1,0,16,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/ivy/osgi/p2/PropertiesParser.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/core/resolve/IvyNodeUsage.java,class,unversioned,1,0,184,0,0,0,0,0
org/apache/ivy/plugins/conflict/FixedConflictManager.java,class,unversioned,1,0,20,0,0,0,0,0
org/apache/ivy/core/report/MetadataArtifactDownloadReport.java,class,unversioned,1,0,18,0,0,0,0,0
org/apache/ivy/osgi/p2/P2ArtifactParser.java,class,unversioned,1,0,14,0,0,0,0,0
org/apache/ivy/osgi/p2/P2CompositeParser.java,class,unversioned,1,0,10,0,0,0,0,0
org/apache/ivy/plugins/latest/LatestRevisionStrategy.java,class,unversioned,1,0,17,0,0,0,0,0
org/apache/ivy/core/event/resolve/ResolveDependencyEvent.java,class,unversioned,1,0,23,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,7,0,0,0,0,0
org/apache/ivy/plugins/namespace/MRIDTransformationRule.java,class,unversioned,1,0,94,0,0,0,0,0
org/apache/ivy/plugins/signer/bouncycastle/OpenPGPSignatureGenerator.java,class,unversioned,1,0,110,0,0,0,0,0
org/apache/ivy/core/event/IvyEventFilter.java,class,unversioned,1,0,14,0,0,0,0,0
org/apache/ivy/plugins/repository/RepositoryCopyProgressListener.java,class,unversioned,1,0,26,0,0,0,0,0
org/apache/ivy/plugins/resolver/DualResolver.java,class,unversioned,1,0,127,0,0,0,0,0
org/apache/ivy/plugins/version/VersionRangeMatcher.java,class,unversioned,1,0,140,0,0,0,0,0
org/apache/ivy/plugins/matcher/AnyMatcher.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/ivy/plugins/resolver/AbstractResolver.java,class,unversioned,1,0,21,0,0,0,0,0
org/apache/ivy/plugins/repository/Repository.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/ivy/plugins/conflict/ConflictManager.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/core/event/resolve/ResolveEvent.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/ivy/core/module/descriptor/InheritableItem.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/plugins/namespace/Namespace.java,class,unversioned,1,0,20,0,0,0,0,0
org/apache/ivy/plugins/resolver/IBiblioResolver.java,class,unversioned,1,0,10,0,0,0,0,0
org/apache/ivy/plugins/matcher/ExactOrRegexpPatternMatcher.java,class,unversioned,1,0,25,0,0,0,0,0
org/apache/ivy/plugins/resolver/AbstractResolver.java,class,unversioned,1,0,362,0,0,0,0,0
org/apache/ivy/plugins/repository/ResourceDownloader.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/core/resolve/ResolveEngine.java,class,unversioned,1,0,643,0,0,0,0,0
org/apache/ivy/core/module/descriptor/ConfigurationGroup.java,class,unversioned,1,0,21,0,0,0,0,0
org/apache/ivy/plugins/conflict/LatestConflictManager.java,class,unversioned,1,0,0,0,0,0,0,0
org/apache/ivy/core/repository/RepositoryManagementEngine.java,class,unversioned,1,0,6,0,0,0,0,0
org/apache/ivy/core/search/RevisionEntry.java,class,unversioned,1,0,28,0,0,0,0,0
org/apache/ivy/plugins/repository/TransferEvent.java,class,unversioned,1,0,146,0,0,0,0,0
org/apache/ivy/osgi/p2/P2ArtifactParser.java,class,unversioned,1,0,25,0,0,0,0,0
org/apache/ivy/osgi/p2/P2Descriptor.java,class,unversioned,1,0,42,0,0,0,0,0
org/apache/ivy/plugins/latest/LatestRevisionStrategy.java,class,unversioned,1,0,127,0,0,0,0,0
org/apache/ivy/osgi/util/VersionComparator.java,class,unversioned,1,0,14,0,0,0,0,0
org/apache/ivy/core/module/id/ModuleId.java,class,unversioned,1,0,90,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/osgi/p2/PropertiesParser.java,class,unversioned,1,0,16,0,0,0,0,0
org/apache/ivy/core/resolve/ResolveData.java,class,unversioned,1,0,186,0,0,0,0,0
org/apache/ivy/core/module/descriptor/Configuration.java,class,unversioned,1,0,133,0,0,0,0,0
org/apache/ivy/plugins/conflict/LatestCompatibleConflictManager.java,class,unversioned,1,0,144,0,0,0,0,0
org/apache/ivy/core/event/IvyEventFilter.java,class,unversioned,1,0,70,0,0,0,0,0
org/apache/ivy/plugins/repository/ResourceHelper.java,class,unversioned,1,0,31,0,0,0,0,0
org/apache/ivy/plugins/resolver/FileSystemResolver.java,class,unversioned,1,0,200,0,0,0,0,0
org/apache/ivy/tools/analyser/JarJarDependencyAnalyser.java,class,unversioned,1,0,45,0,0,0,0,0
org/apache/ivy/plugins/matcher/ExactOrRegexpPatternMatcher.java,class,unversioned,1,0,16,0,0,0,0,0
org/apache/ivy/plugins/resolver/AbstractResolver.java,class,unversioned,1,0,37,0,0,0,0,0
org/apache/ivy/plugins/repository/Resource.java,class,unversioned,1,0,8,0,0,0,0,0
org/apache/ivy/plugins/latest/ArtifactInfo.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/core/deliver/DeliverOptions.java,class,unversioned,1,0,105,0,0,0,0,0
org/apache/ivy/core/event/resolve/StartResolveDependencyEvent.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/ivy/core/module/descriptor/ModuleDescriptor.java,class,unversioned,1,0,35,0,0,0,0,0
org/apache/ivy/core/cache/ResolutionCacheManager.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/ivy/plugins/trigger/AbstractTrigger.java,class,unversioned,1,0,35,0,0,0,0,0
org/apache/ivy/plugins/matcher/ExactPatternMatcher.java,class,unversioned,1,0,14,0,0,0,0,0
org/apache/ivy/plugins/repository/TransferListener.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/plugins/lock/FileBasedLockStrategy.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/plugins/trigger/LogTrigger.java,class,unversioned,1,0,48,0,0,0,0,0
org/apache/ivy/core/repository/RepositoryManagementEngineSettings.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/core/deliver/DeliverEngineSettings.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/ivy/plugins/repository/vsftp/VsftpRepository.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/ivy/core/repository/RepositoryManagementEngine.java,class,unversioned,1,0,151,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/OBRXMLParser.java,class,unversioned,1,0,16,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,19,0,0,0,0,0
org/apache/ivy/core/resolve/ResolveOptions.java,class,unversioned,1,0,147,0,0,0,0,0
org/apache/ivy/core/module/descriptor/ConfigurationIntersection.java,class,unversioned,1,0,21,0,0,0,0,0
org/apache/ivy/plugins/conflict/LatestConflictManager.java,class,unversioned,1,0,19,0,0,0,0,0
org/apache/ivy/osgi/p2/P2ArtifactParser.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,8,0,0,0,0,0
org/apache/ivy/core/install/InstallEngine.java,class,unversioned,1,0,93,0,0,0,0,0
org/apache/ivy/core/module/id/ModuleRevisionId.java,class,unversioned,1,0,188,0,0,0,0,0
org/apache/ivy/osgi/util/VersionRange.java,class,unversioned,1,0,165,0,0,0,0,0
org/apache/ivy/plugins/latest/LatestTimeStrategy.java,class,unversioned,1,0,6,0,0,0,0,0
org/apache/ivy/core/search/SearchEngine.java,class,unversioned,1,0,260,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/OBRXMLParser.java,class,unversioned,1,0,19,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,16,0,0,0,0,0
org/apache/ivy/plugins/latest/LatestStrategy.java,class,unversioned,1,0,4,0,0,0,0,0
org/apache/ivy/core/event/download/DownloadEvent.java,class,unversioned,1,0,15,0,0,0,0,0
org/apache/ivy/core/event/resolve/StartResolveEvent.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/ivy/core/publish/PublishEngineSettings.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/core/check/CheckEngineSettings.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/plugins/repository/vfs/VfsResource.java,class,unversioned,1,0,96,0,0,0,0,0
org/apache/ivy/plugins/namespace/Namespace.java,class,unversioned,1,0,20,0,0,0,0,0
org/apache/ivy/plugins/resolver/IBiblioResolver.java,class,unversioned,1,0,7,0,0,0,0,0
org/apache/ivy/plugins/resolver/packager/BuiltFileResource.java,class,unversioned,1,0,36,0,0,0,0,0
org/apache/ivy/plugins/resolver/AbstractSshBasedResolver.java,class,unversioned,1,0,37,0,0,0,0,0
org/apache/ivy/plugins/resolver/packager/PackagerCacheEntry.java,class,unversioned,1,0,123,0,0,0,0,0
org/apache/ivy/plugins/resolver/IvyRepResolver.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/ivy/util/PropertiesFile.java,class,unversioned,1,0,40,0,0,0,0,0
org/apache/ivy/osgi/p2/P2ArtifactParser.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/core/module/status/Status.java,class,unversioned,1,0,21,0,0,0,0,0
org/apache/ivy/plugins/lock/AbstractLockStrategy.java,class,unversioned,1,0,20,0,0,0,0,0
org/apache/ivy/core/resolve/DownloadOptions.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/ivy/osgi/p2/P2MetadataParser.java,class,unversioned,1,0,62,0,0,0,0,0
org/apache/ivy/core/resolve/ResolveProcessException.java,class,unversioned,1,0,12,0,0,0,0,0
org/apache/ivy/osgi/obr/xml/OBRXMLParser.java,class,unversioned,1,0,37,0,0,0,0,0
org/apache/ivy/core/module/descriptor/DefaultArtifact.java,class,unversioned,1,0,78,0,0,0,0,0
org/apache/ivy/plugins/conflict/LatestConflictManager.java,class,unversioned,1,0,93,0,0,0,0,0
org/apache/ivy/core/event/retrieve/EndRetrieveArtifactEvent.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/ivy/osgi/p2/P2ArtifactParser.java,class,unversioned,1,0,16,0,0,0,0,0
