name,type,version,versionIndex,numOfClassesInPackage,linesOfCode,freqOfChanges,percCommitsClassChanged,changeHasOccurredMetric,percCommitsPackChanged,totalAmountOfChanges
org/apache/pdfbox/pdmodel/graphics/pattern/PDPatternResources.java,class,unversioned,1,0,55,0,0,0,0,0
org/apache/pdfbox/pdmodel/PDDocument.java,class,unversioned,1,0,635,0,0,0,0,0
org/apache/pdfbox/ExtractText.java,class,unversioned,1,0,205,0,0,0,0,0
org/apache/pdfbox/pdmodel/graphics/pattern/PDShadingPatternResources.java,class,unversioned,1,0,97,0,0,0,0,0
org/apache/pdfbox/pdmodel/PDDocumentInformation.java,class,unversioned,1,0,84,0,0,0,0,0
org/apache/pdfbox/ImportXFDF.java,class,unversioned,1,0,45,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFAnnotationUnderline.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/pdfbox/encoding/MacRomanEncoding.java,class,unversioned,1,0,220,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/PDNameTreeNode.java,class,unversioned,1,0,178,0,0,0,0,0
org/apache/pdfbox/pdmodel/font/PDType1Font.java,class,unversioned,1,0,231,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,6,0,0,0,0,0
org/apache/jempbox/xmp/XMPSchemaPDF.java,class,unversioned,1,0,26,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/Parser.java,class,unversioned,1,0,154,0,0,0,0,0
org/apache/pdfbox/encoding/EncodingManager.java,class,unversioned,1,0,21,0,0,0,0,0
org/apache/pdfbox/filter/LZWNode.java,class,unversioned,1,0,25,0,0,0,0,0
org/apache/pdfbox/ImportFDF.java,class,unversioned,1,0,44,0,0,0,0,0
org/apache/pdfbox/pdmodel/PDDocumentCatalog.java,class,unversioned,1,0,246,0,0,0,0,0
org/apache/pdfbox/util/PDFHighlighter.java,class,unversioned,1,0,65,0,0,0,0,0
org/apache/pdfbox/preflight/process/reflect/ExtGStateValidationProcess.java,class,unversioned,1,0,90,0,0,0,0,0
org/apache/pdfbox/preflight/Format.java,class,unversioned,1,0,10,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/form/PDPushButton.java,class,unversioned,1,0,12,0,0,0,0,0
org/apache/pdfbox/pdmodel/PDDocumentNameDictionary.java,class,unversioned,1,0,60,0,0,0,0,0
org/apache/pdfbox/util/PDFMarkedContentExtractor.java,class,unversioned,1,0,101,0,0,0,0,0
org/apache/pdfbox/preflight/PreflightConfiguration.java,class,unversioned,1,0,128,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/jempbox/xmp/XMPSchemaPhotoshop.java,class,unversioned,1,0,103,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/RelationalOperators.java,class,unversioned,1,0,19,0,0,0,0,0
org/apache/pdfbox/encoding/PdfDocEncoding.java,class,unversioned,1,0,236,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFCatalog.java,class,unversioned,1,0,54,0,0,0,0,0
org/apache/pdfbox/pdmodel/font/PDType3Font.java,class,unversioned,1,0,42,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/PDNamedTextStream.java,class,unversioned,1,0,35,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/fontbox/ttf/CMAPEncodingEntry.java,class,unversioned,1,0,23,0,0,0,0,0
org/apache/jempbox/xmp/XMPSchemaPagedText.java,class,unversioned,1,0,8,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/Parser.java,class,unversioned,1,0,181,0,0,0,0,0
org/apache/pdfbox/util/PDFImageWriter.java,class,unversioned,1,0,29,0,0,0,0,0
org/apache/pdfbox/preflight/process/reflect/FontValidationProcess.java,class,unversioned,1,0,39,0,0,0,0,0
org/apache/pdfbox/pdmodel/graphics/pattern/PDTilingPatternResources.java,class,unversioned,1,0,98,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/form/PDRadioCollection.java,class,unversioned,1,0,56,0,0,0,0,0
org/apache/fontbox/ttf/CMAPEncodingEntry.java,class,unversioned,1,0,313,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/COSObjectable.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/pdfbox/Overlay.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/pdfbox/preflight/PreflightContext.java,class,unversioned,1,0,83,0,0,0,0,0
org/apache/pdfbox/preflight/process/reflect/ResourcesValidationProcess.java,class,unversioned,1,0,81,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/form/PDSignatureField.java,class,unversioned,1,0,68,0,0,0,0,0
org/apache/pdfbox/preflight/font/CIDType2FontValidator.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/pdfbox/pdmodel/graphics/color/ColorSpaceCMYK.java,class,unversioned,1,0,63,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,6,0,0,0,0,0
org/apache/jempbox/xmp/XMPSchemaRightsManagement.java,class,unversioned,1,0,57,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/RelationalOperators.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/pdfbox/encoding/StandardEncoding.java,class,unversioned,1,0,156,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFDictionary.java,class,unversioned,1,0,199,0,0,0,0,0
org/apache/pdfbox/pdmodel/font/Type3StreamParser.java,class,unversioned,1,0,30,0,0,0,0,0
org/apache/pdfbox/preflight/process/reflect/GraphicObjectPageValidationProcess.java,class,unversioned,1,0,25,0,0,0,0,0
org/apache/pdfbox/pdmodel/graphics/predictor/Average.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/form/PDSignature.java,class,unversioned,1,0,14,0,0,0,0,0
org/apache/pdfbox/Overlay.java,class,unversioned,1,0,262,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/digitalsignature/PDPropBuild.java,class,unversioned,1,0,49,0,0,0,0,0
